word,pos,grapheme,phoneme_real,freq
пройдет,3,о,a,18
пройдет,4,й,j,18
пройдет,5,д,d',18
пройдет,6,е,o,18
пройдет,7,т,t,18
проймет,1,п,p,8
проймет,2,р,r,8
проймет,3,о,a,8
проймет,4,й,j,8
проймет,5,м,m',8
проймет,6,е,o,8
проймет,7,т,t,8
проклинать,1,п,p,1
проклинать,2,р,r,1
проклинать,3,о,a,1
проклинать,4,к,k,1
проклинать,5,л,l',1
проклинать,6,и,i,1
проклинать,7,н,n,1
проклинать,8,а,a,1
проклинать,9,т,t',1
проклинать,10,ь,-,1
прокричал,1,п,p,3
прокричал,2,р,r,3
прокричал,3,о,a,3
прокричал,4,к,k,3
прокричал,5,р,r',3
прокричал,6,и,i,3
прокричал,7,ч,ch,3
прокричал,8,а,a,3
прокричал,9,л,l,3
пролежала,1,п,p,8
пролежала,2,р,r,8
пролежала,3,о,a,8
пролежала,4,л,l',8
пролежала,5,е,i,8
пролежала,6,ж,zh,8
пролежала,7,а,a,8
пролежала,8,л,l,8
пролежала,9,а,a,8
промасленными,1,п,p,8
промасленными,2,р,r,8
промасленными,3,о,a,8
промасленными,4,м,m,8
промасленными,5,а,a,8
промасленными,6,с,s,8
промасленными,7,л,l',8
промасленными,8,е,i,8
промасленными,9,н,n,8
промасленными,10,н,-,8
промасленными,11,ы,y,8
промасленными,12,м,m',8
промасленными,13,и,i,8
промахнулись,1,п,p,3
промахнулись,2,р,r,3
промахнулись,3,о,a,3
промахнулись,4,м,m,3
промахнулись,5,а,a,3
промахнулись,6,х,h,3
промахнулись,7,н,n,3
промахнулись,8,у,u,3
промахнулись,9,л,l',3
промахнулись,10,и,i,3
промахнулись,11,с,s',3
промахнулись,12,ь,-,3
промахов,1,п,p,3
промахов,2,р,r,3
промахов,3,о,o,3
промахов,4,м,m,3
промахов,5,а,a,3
промахов,6,х,h,3
промахов,7,о,a,3
промахов,8,в,f,3
промежутками,1,п,p,3
промежутками,2,р,r,3
промежутками,3,о,a,3
промежутками,4,м,m',3
промежутками,5,е,i,3
промежутками,6,ж,zh,3
промежутками,7,у,u,3
промежутками,8,т,t,3
промежутками,9,к,k,3
промежутками,10,а,a,3
промежутками,11,м,m',3
промежутками,12,и,i,3
промолчал,1,п,p,8
промолчал,2,р,r,8
промолчал,3,о,a,8
промолчал,4,м,m,8
промолчал,5,о,a,8
промолчал,6,л,l,8
промолчал,7,ч,ch,8
промолчал,8,а,a,8
промолчал,9,л,l,8
промолчали,1,п,p,15
промолчали,2,р,r,15
промолчали,3,о,a,15
промолчали,4,м,m,15
промолчали,5,о,a,15
промолчали,6,л,l,15
промолчали,7,ч,ch,15
промолчали,8,а,a,15
промолчали,9,л,l',15
промолчали,10,и,i,15
промчатся,1,п,p,3
промчатся,2,р,r,3
промчатся,3,о,a,3
промчатся,4,м,m,3
промчатся,5,ч,ch,3
промчатся,6,а,a,3
промчатся,7,т,-,3
промчатся,8,с,c,3
промчатся,9,я,a,3
промямлил,1,п,p,3
промямлил,2,р,r,3
промямлил,3,о,a,3
промямлил,4,м,m',3
промямлил,5,я,a,3
промямлил,6,м,m,3
промямлил,7,л,l',3
промямлил,8,и,i,3
промямлил,9,л,l,3
пронеслось,1,п,p,3
пронеслось,2,р,r,3
пронеслось,3,о,a,3
пронеслось,4,н,n',3
пронеслось,5,е,i,3
пронеслось,6,с,s,3
пронеслось,7,л,l,3
пронеслось,8,о,o,3
пронеслось,9,с,s',3
пронеслось,10,ь,-,3
проник,1,п,p,8
проник,2,р,r,8
проник,3,о,a,8
проник,4,н,n',8
проник,5,и,i,8
проник,6,к,k,8
проникновенной,1,п,p,8
проникновенной,2,р,r,8
проникновенной,3,о,a,8
проникновенной,4,н,n',8
проникновенной,5,и,i,8
проникновенной,6,к,k,8
проникновенной,7,н,n,8
проникновенной,8,о,a,8
проникновенной,9,в,v',8
проникновенной,10,е,e,8
проникновенной,11,н,n,8
проникновенной,12,н,n,8
проникновенной,13,о,a,8
проникновенной,14,й,j,8
проникновенность,1,п,p,8
проникновенность,2,р,r,8
проникновенность,3,о,a,8
проникновенность,4,н,n',8
проникновенность,5,и,i,8
проникновенность,6,к,k,8
проникновенность,7,н,n,8
проникновенность,8,о,a,8
проникновенность,9,в,v',8
проникновенность,10,е,e,8
проникновенность,11,н,n,8
проникновенность,12,н,n,8
проникновенность,13,о,a,8
проникновенность,14,с,s',8
проникновенность,15,т,t',8
проникновенность,16,ь,-,8
проникся,1,п,p,3
проникся,2,р,r,3
проникся,3,о,a,3
проникся,4,н,n',3
проникся,5,и,i,3
проникся,6,к,k,3
проникся,7,с,s',3
проникся,8,я,a,3
пропавшего,1,п,p,3
пропавшего,2,р,r,3
пропавшего,3,о,a,3
пропавшего,4,п,p,3
пропавшего,5,а,a,3
пропавшего,6,в,f,3
пропавшего,7,ш,sh,3
пропавшего,8,е,y,3
пропавшего,9,г,v,3
пропавшего,10,о,a,3
пропал,1,п,p,12
пропал,2,р,r,12
пропал,3,о,a,12
пропал,4,п,p,12
пропал,5,а,a,12
пропал,6,л,l,12
пропала,1,п,p,8
пропала,2,р,r,8
пропала,3,о,a,8
пропала,4,п,p,8
пропала,5,а,a,8
пропала,6,л,l,8
пропала,7,а,a,8
пропел,1,п,p,39
пропел,2,р,r,39
пропел,3,о,a,39
пропел,4,п,p',39
пропел,5,е,e,39
пропел,6,л,l,39
прописали,1,п,p,3
прописали,2,р,r,3
прописали,3,о,a,3
прописали,4,п,p',3
прописали,5,и,i,3
прописали,6,с,s,3
прописали,7,а,a,3
прописали,8,л,l',3
прописали,9,и,i,3
проплешиной,1,п,p,3
проплешиной,2,р,r,3
проплешиной,3,о,a,3
проплешиной,4,п,p,3
проплешиной,5,л,l',3
проплешиной,6,е,e,3
проплешиной,7,ш,sh,3
проплешиной,8,и,y,3
проплешиной,9,н,n,3
проплешиной,10,о,a,3
проплешиной,11,й,j,3
пропоёт,1,п,p,24
пропоёт,2,р,r,24
пропоёт,3,о,a,24
пропоёт,4,п,p,24
пропоёт,5,о,a,24
пропоёт,6,ё,jo,24
пропоёт,7,т,t,24
пропускаю,1,п,p,8
пропускаю,2,р,r,8
пропускаю,3,о,a,8
пропускаю,4,п,p,8
пропускаю,5,у,u,8
пропускаю,6,с,s,8
пропускаю,7,к,k,8
пропускаю,8,а,a,8
пропускаю,9,ю,ju,8
пропустил,1,п,p,8
пропустил,2,р,r,8
пропустил,3,о,a,8
пропустил,4,п,p,8
пропустил,5,у,u,8
пропустил,6,с,s',8
пропустил,7,т,t',8
пропустил,8,и,i,8
пропустил,9,л,l,8
пропустила,1,п,p,8
пропустила,2,р,r,8
пропустила,3,о,a,8
пропустила,4,п,p,8
пропустила,5,у,u,8
пропустила,6,с,s',8
пропустила,7,т,t',8
пропустила,8,и,i,8
пропустила,9,л,l,8
пропустила,10,а,a,8
прорвалось,1,п,p,3
прорвалось,2,р,r,3
прорвалось,3,о,a,3
прорвалось,4,р,r,3
прорвалось,5,в,v,3
прорвалось,6,а,a,3
прорвалось,7,л,l,3
прорвалось,8,о,o,3
прорвалось,9,с,s',3
прорвалось,10,ь,-,3
прорезалась,1,п,p,8
прорезалась,2,р,r,8
прорезалась,3,о,a,8
прорезалась,4,р,r',8
прорезалась,5,е,e,8
прорезалась,6,з,z,8
прорезалась,7,а,a,8
прорезалась,8,л,l,8
прорезалась,9,а,a,8
прорезалась,10,с,s',8
прорезалась,11,ь,-,8
прорубил,1,п,p,3
прорубил,2,р,r,3
прорубил,3,о,a,3
прорубил,4,р,r,3
прорубил,5,у,u,3
прорубил,6,б,b',3
прорубил,7,и,i,3
прорубил,8,л,l,3
прорубить,1,п,p,3
прорубить,2,р,r,3
прорубить,3,о,a,3
прорубить,4,р,r,3
прорубить,5,у,u,3
прорубить,6,б,b',3
прорубить,7,и,i,3
прорубить,8,т,t',3
прорубить,9,ь,-,3
просеке,1,п,p,3
просеке,2,р,r,3
просеке,3,о,o,3
просеке,4,с,s',3
просеке,5,е,i,3
просеке,6,к,k',3
просеке,7,е,i,3
просидел,1,п,p,16
просидел,2,р,r,16
просидел,3,о,a,16
просидел,4,с,s',16
просидел,5,и,i,16
просидел,6,д,d',16
просидел,7,е,e,16
просидел,8,л,l,16
просидели,1,п,p,3
просидели,2,р,r,3
просидели,3,о,a,3
просидели,4,с,s',3
просидели,5,и,i,3
просидели,6,д,d',3
просидели,7,е,e,3
просидели,8,л,l',3
просидели,9,и,i,3
просил,1,п,p,36
просил,2,р,r,36
просил,3,о,a,36
просил,4,с,s',36
просил,5,и,i,36
просил,6,л,l,36
просила,1,п,p,25
просила,2,р,r,25
просила,3,о,a,25
просила,4,с,s',25
просила,5,и,i,25
просила,6,л,l,25
просила,7,а,a,25
просили,1,п,p,5
просили,2,р,r,5
просили,3,о,a,5
просили,4,с,s',5
просили,5,и,i,5
просили,6,л,l',5
просили,7,и,i,5
просит,1,п,p,16
просит,2,р,r,16
просит,3,о,o,16
просит,4,с,s',16
просит,5,и,i,16
просит,6,т,t,16
просить,1,п,p,16
просить,2,р,r,16
просить,3,о,a,16
просить,4,с,s',16
просить,5,и,i,16
просить,6,т,t',16
просить,7,ь,-,16
проскальзывал,1,п,p,8
проскальзывал,2,р,r,8
проскальзывал,3,о,a,8
проскальзывал,4,с,s,8
проскальзывал,5,к,k,8
проскальзывал,6,а,a,8
проскальзывал,7,л,l',8
проскальзывал,8,ь,-,8
проскальзывал,9,з,z,8
проскальзывал,10,ы,y,8
проскальзывал,11,в,v,8
проскальзывал,12,а,a,8
проскальзывал,13,л,l,8
проспект,1,п,p,3
проспект,2,р,r,3
проспект,3,о,a,3
проспект,4,с,s,3
проспект,5,п,p',3
проспект,6,е,e,3
проспект,7,к,k,3
проспект,8,т,t,3
простая,1,п,p,20
простая,2,р,r,20
простая,3,о,a,20
простая,4,с,s,20
простая,5,т,t,20
простая,6,а,a,20
простая,7,я,ja,20
простил,1,п,p,8
простил,2,р,r,8
простил,3,о,a,8
простил,4,с,s',8
простил,5,т,t',8
простил,6,и,i,8
простил,7,л,l,8
простила,1,п,p,16
простила,2,р,r,16
простила,3,о,a,16
простила,4,с,s',16
простила,5,т,t',16
простила,6,и,i,16
простила,7,л,l,16
простила,8,а,a,16
простите,1,п,p,3
простите,2,р,r,3
простите,3,о,a,3
простите,4,с,s',3
простите,5,т,t',3
простите,6,и,i,3
простите,7,т,t',3
простите,8,е,i,3
простить,1,п,p,16
простить,2,р,r,16
простить,3,о,a,16
простить,4,с,s',16
простить,5,т,t',16
простить,6,и,i,16
простить,7,т,t',16
простить,8,ь,-,16
просто,1,п,p,299
просто,2,р,r,299
